0;1;5500000000.0;-77.21
0;2;5500000000.0;-74.24
0;3;5500000000.0;-77.12
0;4;5500000000.0;-78.13
0;5;5500000000.0;-70.56
0;6;5500000000.0;-69.26
0;7;5500000000.0;-73.92
0;8;5500000000.0;-78.14
0;9;5500000000.0;-77.29
0;10;5500000000.0;-74.92
0;11;5500000000.0;-73.51
0;12;5500000000.0;-73.03
0;13;5500000000.0;-77.89
0;14;5500000000.0;-74.02
0;15;5500000000.0;-75.68
0;16;5500000000.0;-76.51
0;17;5500000000.0;-77.88
0;18;5500000000.0;-77.15
0;19;5500000000.0;-77.99
0;20;5500000000.0;-77.90
0;21;5500000000.0;-76.79
0;22;5500000000.0;-76.69
0;23;5500000000.0;-77.34
0;24;5500000000.0;-79.41
0;25;5500000000.0;-78.88
0;26;5500000000.0;-78.79
0;27;5500000000.0;-78.93
0;1;5500000000.0;-80.43
0;2;5500000000.0;-84.91
0;3;5500000000.0;-80.86
0;4;5500000000.0;-80.69
0;5;5500000000.0;-70.92
0;6;5500000000.0;-69.21
0;7;5500000000.0;-81.97
0;8;5500000000.0;-76.48
0;9;5500000000.0;-74.79
0;10;5500000000.0;-76.24
0;11;5500000000.0;-77.40
0;12;5500000000.0;-77.17
0;13;5500000000.0;-77.71
0;14;5500000000.0;-74.64
0;15;5500000000.0;-75.49
0;16;5500000000.0;-79.30
0;17;5500000000.0;-71.00
0;18;5500000000.0;-86.44
0;19;5500000000.0;-77.71
0;20;5500000000.0;-76.87
0;21;5500000000.0;-76.94
0;22;5500000000.0;-77.61
0;23;5500000000.0;-76.26
0;24;5500000000.0;-78.45
0;25;5500000000.0;-76.61
0;26;5500000000.0;-73.46
0;27;5500000000.0;-77.13
0;1;5500000000.0;-76.88
0;2;5500000000.0;-74.20
0;3;5500000000.0;-77.47
0;4;5500000000.0;-80.11
0;5;5500000000.0;-75.29
0;6;5500000000.0;-69.14
0;7;5500000000.0;-86.32
0;8;5500000000.0;-81.06
0;9;5500000000.0;-78.95
0;10;5500000000.0;-78.34
0;11;5500000000.0;-79.25
0;12;5500000000.0;-77.03
0;13;5500000000.0;-76.32
0;14;5500000000.0;-77.18
0;15;5500000000.0;-75.27
0;16;5500000000.0;-81.06
0;17;5500000000.0;-75.26
0;18;5500000000.0;-80.74
0;19;5500000000.0;-79.50
