0;1;5500000000.0;-76.66
0;2;5500000000.0;-78.75
0;3;5500000000.0;-74.73
0;4;5500000000.0;-74.43
0;5;5500000000.0;-81.89
0;6;5500000000.0;-77.73
0;7;5500000000.0;-80.13
0;8;5500000000.0;-78.54
0;9;5500000000.0;-79.07
0;10;5500000000.0;-81.34
0;11;5500000000.0;-76.26
0;12;5500000000.0;-77.71
0;13;5500000000.0;-82.62
0;14;5500000000.0;-81.04
0;15;5500000000.0;-77.16
0;16;5500000000.0;-77.08
0;17;5500000000.0;-67.47
0;18;5500000000.0;-70.76
0;19;5500000000.0;-77.57
0;20;5500000000.0;-78.43
0;21;5500000000.0;-77.48
0;22;5500000000.0;-80.87
0;23;5500000000.0;-78.62
0;24;5500000000.0;-83.72
0;25;5500000000.0;-72.38
0;26;5500000000.0;-82.03
0;27;5500000000.0;-78.18
0;1;5500000000.0;-82.51
0;2;5500000000.0;-76.81
0;3;5500000000.0;-82.75
0;4;5500000000.0;-81.15
0;5;5500000000.0;-79.54
0;6;5500000000.0;-80.94
0;7;5500000000.0;-78.74
0;8;5500000000.0;-77.33
0;9;5500000000.0;-79.34
0;10;5500000000.0;-85.17
0;11;5500000000.0;-75.95
0;12;5500000000.0;-83.19
0;13;5500000000.0;-78.11
0;14;5500000000.0;-77.48
0;15;5500000000.0;-77.23
0;16;5500000000.0;-77.64
0;17;5500000000.0;-69.00
0;18;5500000000.0;-70.65
0;19;5500000000.0;-80.10
0;20;5500000000.0;-80.72
0;21;5500000000.0;-78.30
0;22;5500000000.0;-75.51
0;23;5500000000.0;-79.41
0;24;5500000000.0;-80.68
0;25;5500000000.0;-77.24
0;26;5500000000.0;-71.42
0;27;5500000000.0;-76.88
0;1;5500000000.0;-77.52
0;2;5500000000.0;-76.17
0;3;5500000000.0;-75.94
0;4;5500000000.0;-75.24
0;5;5500000000.0;-74.99
0;6;5500000000.0;-75.61
0;7;5500000000.0;-76.64
0;8;5500000000.0;-78.25
0;9;5500000000.0;-79.63
0;10;5500000000.0;-80.43
0;11;5500000000.0;-81.13
0;12;5500000000.0;-80.49
0;13;5500000000.0;-78.30
0;14;5500000000.0;-78.87
0;15;5500000000.0;-77.25
0;16;5500000000.0;-80.73
0;17;5500000000.0;-68.15
0;18;5500000000.0;-72.89
0;19;5500000000.0;-79.17
0;20;5500000000.0;-79.12
0;21;5500000000.0;-78.33
0;22;5500000000.0;-76.23
0;23;5500000000.0;-79.65
0;24;5500000000.0;-75.94
0;25;5500000000.0;-73.08
0;26;5500000000.0;-80.83
0;27;5500000000.0;-73.43
0;1;5500000000.0;-78.24
0;2;5500000000.0;-75.71
0;3;5500000000.0;-76.50
0;4;5500000000.0;-73.33
0;5;5500000000.0;-75.21
0;6;5500000000.0;-74.34
0;7;5500000000.0;-72.80
0;8;5500000000.0;-77.19
0;9;5500000000.0;-79.59
0;10;5500000000.0;-77.52
0;11;5500000000.0;-76.85
0;12;5500000000.0;-76.21
0;13;5500000000.0;-76.08
0;14;5500000000.0;-76.53
0;15;5500000000.0;-75.50
0;16;5500000000.0;-84.68
0;17;5500000000.0;-67.05
0;18;5500000000.0;-69.76
0;19;5500000000.0;-73.36
0;20;5500000000.0;-75.92
0;21;5500000000.0;-80.64
0;22;5500000000.0;-80.35
0;23;5500000000.0;-78.14
0;24;5500000000.0;-81.11
0;25;5500000000.0;-76.91
0;26;5500000000.0;-72.24
0;27;5500000000.0;-73.66
0;1;5500000000.0;-74.69
0;2;5500000000.0;-74.43
0;3;5500000000.0;-74.11
0;4;5500000000.0;-73.74
0;5;5500000000.0;-73.67
0;6;5500000000.0;-75.28
0;7;5500000000.0;-74.07
0;8;5500000000.0;-75.98
0;9;5500000000.0;-79.46
0;10;5500000000.0;-79.11
0;11;5500000000.0;-81.62
0;12;5500000000.0;-79.56
0;13;5500000000.0;-78.08
0;14;5500000000.0;-76.99
0;15;5500000000.0;-78.47
0;16;5500000000.0;-81.23
0;17;5500000000.0;-69.55
0;18;5500000000.0;-69.37
0;19;5500000000.0;-78.94
0;20;5500000000.0;-73.64
0;21;5500000000.0;-76.58
0;22;5500000000.0;-75.12
0;23;5500000000.0;-74.20
0;24;5500000000.0;-72.86
0;25;5500000000.0;-71.17
0;26;5500000000.0;-77.83
0;27;5500000000.0;-72.31
